item_name,date,author,message,month,sha,year
ArchaeoCal,2023-03-27T07:58:19Z,nfrerebeau,Add missing figures,03,1181f9ab3e18833950641fd48974ec5975a4ddc9,2023
ArchaeoCal,2023-06-02T13:07:59Z,nfrerebeau,Rename package,06,ac32c237d5981057d7436cbae07971fdd6e2cc63,2023
ArchaeoCal,2023-12-04T11:13:39Z,nfrerebeau,Reorganize files,12,58fbb9c8722d02583ce2d0082a430f33365cce5d,2023
ArchaeoCal,2024-12-17T13:07:43Z,nfrerebeau,Update GitHub Actions workflows,12,5214bd67f51d642bd2c43ed483117b75460f4695,2024
ArchaeoCal,2025-01-17T17:22:25Z,nfrerebeau,Small fixes,01,b549b7873bbd0cef14c1cd701bc01af45750f43a,2025
