item_name,date,author,message,month,sha,year
AIDA,2021-08-26T16:29:26Z,Alessio Palmisano,Update README.md,08,0eb31035f455358fa963f07b5ad444096b1a0dac,2021
AIDA,2021-10-07T14:47:35Z,Alessio Palmisano,Update README.md,10,0f2a5182e9ecdd4afd6642a3d8651c1ea5a51b01,2021
AIDA,2021-11-07T10:52:53Z,Alessio Palmisano,Update README.md,11,b1a6672b56baaacfade7b185b7f5b9bfc6722126,2021
AIDA,2021-12-12T22:09:15Z,Alessio Palmisano,Update README.md,12,1140f8f9eff8400bceefcf5934c557e9ea9cfceb,2021
AIDA,2022-01-28T07:43:36Z,Alessio Palmisano,Update README.md,01,1e543cde6bb7447cc30d1078c99470202782d835,2022
AIDA,2022-02-25T17:28:47Z,Alessio Palmisano,Delete AIDA-3.0.zip,02,d74e4b452e7500dab862c5d47b5f0a53fcf8b972,2022
AIDA,2022-03-02T15:01:46Z,Alessio Palmisano,Update README.md,03,2b40955d5e07d1f39b16b3f7ca01aa950f42b3d5,2022
AIDA,2022-04-12T07:40:17Z,Alessio Palmisano,Update README.md,04,8848de81dc802a8740e3b8ae486cc2111ca31f25,2022
