item_name,date,author,message,month,sha,year
SEAHORS,2023-02-24T19:14:18Z,AurelienRoyer,Update SEAHORS V1.R,02,be34dbe2bb8a5e8092ca90664fc0c2337637948e,2023
SEAHORS,2023-03-14T11:08:26Z,AurelienRoyer,Create README.md,03,247cd82d6098b92cfe92826022dbb5101d7292dc,2023
SEAHORS,2023-04-30T05:51:28Z,sebastien-plutniak,for CRAN submission,04,7d62106360538795ea4c693815c2407cb05f3782,2023
SEAHORS,2023-05-30T21:03:36Z,sebastien-plutniak,add export function to archeoViz,05,53bab85c14be92be781cc70a02d358e4eaf0a17c,2023
SEAHORS,2023-06-22T21:22:21Z,sebastien-plutniak,to v1.8.0 for CRAN,06,be5e623ada4b76128bfe53c845778f58ad5b703d,2023
SEAHORS,2023-07-27T07:56:29Z,AurelienRoyer,Update app_server.R,07,b123a38d03b3e9a358990894d56f3b8e18350140,2023
SEAHORS,2023-12-22T17:43:11Z,AurelienRoyer,Update app_server.R,12,33e833e6c0cf0567101ebf905ed5b240d6ed5416,2023
SEAHORS,2024-01-10T22:34:58Z,AurelienRoyer,Update README.md,01,314c34b99a16a53c6a6d63ea46a3b6893ff6f9fa,2024
