item_name,date,author,message,month,sha,year
SiteSyncro,2024-04-30T18:33:59Z,demjanp,added phasing by comparing absolute datings,04,090ecf109085b5e8f95cb496c39696e3897bee3a,2024
SiteSyncro,2024-05-22T14:23:37Z,demjanp,minor fixes,05,0a89241c7ac4996a2c44f301fd27e17d1656dd76,2024
