item_name,date,author,message,month,sha,year
rock-art-transfer-learning,2020-06-09T07:26:43Z,James Keal,Initial commit,06,17642fa1f7569f10252ec361ec52e8c8b377e9ae,2020
rock-art-transfer-learning,2021-04-08T04:54:51Z,James Keal,Update README.md,04,47450fe4954ebe504f4cbfa20b4963a42b7a3dac,2021
