item_name,date,author,message,month,sha,year
lecAAR,2019-02-27T16:41:12Z,David Matzig,Initial commit,02,95d07dce1d83ca4c89a63ac31a31de4c2a7369f2,2019
lecAAR,2019-03-04T14:32:56Z,Wolfgang Hamer,Include true zero,03,a0119c274cf546e5e93e83f5b57ba5fb9c605c9e,2019
lecAAR,2019-04-26T15:22:48Z,David Matzig,Merge branch 'master' of github.com:ISAAKiel/lecAAR,04,e58b3dc700a132e3e2fb40fe8b613c2f95b31e89,2019
lecAAR,2019-05-08T15:45:57Z,Mueller-Scheessel,Atomizing lecAAR: reg_dist for regular distances,05,b386ee3be531e24ea19a4f3e3fea3b92f84d4f01,2019
lecAAR,2019-07-29T12:28:22Z,Wolfgang Hamer,Wolfgang ORCID,07,b8b3e12fc1c277325396cfebbb6181b2265335d2,2019
